# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 200
185 1840 1217 5.67693e-05 -8.50005e-05 3.24723e-05
186 1850 1216 5.63278e-05 -7.53275e-05 2.28831e-05
187 1860 1215 5.23837e-05 -6.4021e-05 1.62709e-05
188 1870 1214 4.7735e-05 -5.16277e-05 1.34756e-05
189 1880 1213 4.5344e-05 -3.9433e-05 1.23589e-05
190 1890 1212 4.61109e-05 -2.86763e-05 1.23595e-05
191 1900 1211 4.84962e-05 -1.95636e-05 1.30891e-05
192 1910 1210 4.71685e-05 -1.11365e-05 1.18027e-05
193 1920 1209 3.71565e-05 -3.04245e-06 4.54526e-06
194 1930 1208 2.06818e-05 2.7987e-06 -1.02982e-05
195 1940 1207 5.87178e-06 4.25045e-06 -2.99357e-05
196 1950 1206 -1.70314e-06 2.28956e-06 -4.8747e-05
197 1960 1205 -4.42523e-06 3.39822e-07 -6.15733e-05
198 1970 1204 -9.28724e-06 8.98816e-07 -6.68898e-05
199 1980 1203 -1.95311e-05 3.90612e-06 -6.75074e-05
200 1990 1202 -3.13017e-05 8.01226e-06 -6.84985e-05
16000 200
1 0 1601 0.000688761 0.000622078 0.000703938
2 10 1600 0.000638407 0.000581553 0.000658385
3 20 1599 0.00052975 0.000494613 0.00055812
4 30 1598 0.000433511 0.000418116 0.000466226
5 40 1597 0.000374337 0.000371131 0.000408281
6 50 1596 0.000332952 0.00033777 0.00037179
7 60 1595 0.000288807 0.000301018 0.000338299
8 70 1594 0.00024048 0.000259135 0.00030198
9 80 1593 0.000196275 0.000218466 0.00026684
10 90 1592 0.000162025 0.000183249 0.000236951
11 100 1591 0.000138238 0.000153197 0.000211891
12 110 1590 0.000124345 0.000125611 0.000188883
13 120 1589 0.000119669 0.000100585 0.000166015
14 130 1588 0.000120045 8.13565e-05 0.000144418
15 140 1587 0.000118721 6.8642e-05 0.000126539
16 150 1586 0.000111793 5.7945e-05 0.000112926
17 160 1585 0.000100871 4.50086e-05 0.000102658
18 170 1584 9.039e-05 3.06875e-05 9.50146e-05
19 180 1583 8.26052e-05 1.86062e-05 8.9346e-05
20 190 1582 7.70652e-05 1.06583e-05 8.37285e-05
21 200 1581 7.4063e-05 6.64864e-06 7.5694e-05
22 210 1580 7.48241e-05 5.79464e-06 6.45915e-05
23 220 1579 7.75927e-05 5.95357e-06 5.19693e-05
24 230 1578 7.70548e-05 4.62807e-06 4.06594e-05
25 240 1577 7.23628e-05 2.37671e-06 3.35878e-05
26 250 1576 7.03914e-05 1.53859e-06 3.16661e-05
27 260 1575 7.57581e-05 2.49149e-06 3.25434e-05
28 270 1574 8.39462e-05 3.75041e-06 3.15665e-05
29 280 1573 8.73495e-05 4.31232e-06 2.55274e-05
30 290 1572 8.44537e-05 4.45271e-06 1.69664e-05
31 300 1571 8.10096e-05 5.91946e-06 1.17856e-05
32 310 1570 8.32571e-05 1.13645e-05 1.18643e-05
33 320 1569 9.20704e-05 2.144e-05 1.3466e-05
34 330 1568 0.000103744 3.16892e-05 1.30393e-05
35 340 1567 0.000115046 3.63884e-05 1.12742e-05
36 350 1566 0.000124684 3.64973e-05 1.07212e-05
37 360 1565 0.000132163 3.91254e-05 1.1337e-05
38 370 1564 0.000138496 4.84397e-05 9.91181e-06
39 380 1563 0.000145232 6.14362e-05 3.84065e-06
40 390 1562 0.000150835 7.31095e-05 -4.92552e-06
41 400 1561 0.000150223 8.19627e-05 -1.04372e-05
42 410 1560 0.000140375 8.91586e-05 -8.7295e-06
43 420 1559 0.000125014 9.51639e-05 -2.70153e-06
44 430 1558 0.00011197 9.86091e-05 1.19272e-06
45 440 1557 0.000106993 9.74805e-05 7.99403e-07
46 450 1556 0.000110189 9.20457e-05 -4.9463e-07
47 460 1555 0.00011658 8.49385e-05 1.93312e-07
48 470 1554 0.000120554 7.80174e-05 2.21058e-06
49 480 1553 0.000120193 7.06343e-05 4.61051e-06
50 490 1552 0.000116941 6.0622e-05 8.37867e-06
51 500 1551 0.000113809 4.62909e-05 1.41399e-05
52 510 1550 0.000113252 2.879e-05 1.91819e-05
53 520 1549 0.000115406 1.25626e-05 1.89093e-05
54 530 1548 0.000116779 2.10285e-06 1.27052e-05
55 540 1547 0.000112269 -2.59134e-06 5.40019e-06
56 550 1546 0.000101352 -5.98901e-06 1.46193e-06
57 560 1545 8.9398e-05 -1.22233e-05 -1.25917e-07
58 570 1544 8.17823e-05 -2.12373e-05 -3.19696e-06
59 580 1543 7.93948e-05 -3.02185e-05 -8.25982e-06
60 590 1542 7.95698e-05 -3.81683e-05 -1.1594e-05
61 600 1541 7.94232e-05 -4.62038e-05 -9.97708e-06
62 610 1540 7.73947e-05 -5.41713e-05 -3.59243e-06
63 620 1539 7.29811e-05 -6.10096e-05 5.87684e-06
64 630 1538 6.63946e-05 -6.75103e-05 1.61502e-05
65 640 1537 5.88737e-05 -7.52519e-05 2.39643e-05
66 650 1536 5.44162e-05 -8.37825e-05 2.64484e-05
67 660 1535 5.72471e-05 -9.06059e-05 2.33999e-05
68 670 1534 6.67774e-05 -9.39936e-05 1.85488e-05
69 680 1533 7.82188e-05 -9.55448e-05 1.75573e-05
70 690 1532 8.74753e-05 -9.9753e-05 2.26442e-05
71 700 1531 9.50487e-05 -0.000108784 2.91541e-05
72 710 1530 0.000103715 -0.000117985 2.97785e-05
73 720 1529 0.000112804 -0.000119593 2.3211e-05
74 730 1528 0.000119346 -0.000111172 1.64755e-05
75 740 1527 0.000122006 -9.88157e-05 1.60431e-05
76 750 1526 0.000120097 -9.07564e-05 2.03702e-05
77 760 1525 0.000112939 -8.96479e-05 2.34662e-05
78 770 1524 0.000102388 -9.21072e-05 2.19579e-05
79 780 1523 9.27547e-05 -9.35035e-05 1.71129e-05
80 790 1522 8.54847e-05 -9.11934e-05 1.17336e-05
81 800 1521 7.7699e-05 -8.43584e-05 6.61853e-06
82 810 1520 6.71462e-05 -7.34342e-05 2.21602e-06
83 820 1519 5.53324e-05 -6.08043e-05 2.03536e-06
84 830 1518 4.59724e-05 -4.98619e-05 8.5345e-06
85 840 1517 4.24792e-05 -4.17867e-05 1.79449e-05
86 850 1516 4.63559e-05 -3.45794e-05 2.41851e-05
87 860 1515 5.50217e-05 -2.60001e-05 2.54757e-05
88 870 1514 6.26594e-05 -1.55556e-05 2.44079e-05
89 880 1513 6.55128e-05 -3.96797e-06 2.32834e-05
90 890 1512 6.4364e-05 8.00536e-06 2.25796e-05
91 900 1511 6.22693e-05 2.02286e-05 2.2865e-05
92 910 1510 6.27799e-05 3.17061e-05 2.57811e-05
93 920 1509 6.81013e-05 3.99031e-05 3.18887e-05
94 930 1508 7.7055e-05 4.31675e-05 3.917e-05
95 940 1507 8.55959e-05 4.36127e-05 4.40143e-05
96 950 1506 8.97357e-05 4.55904e-05 4.37007e-05
97 960 1505 8.82841e-05 5.03332e-05 4.0042e-05
98 970 1504 8.40891e-05 5.43962e-05 3.85519e-05
99 980 1503 8.17181e-05 5.44618e-05 4.20536e-05
100 990 1502 8.27603e-05 5.08405e-05 4.69501e-05
101 1000 1501 8.43549e-05 4.626e-05 4.80921e-05
102 1010 1500 8.22887e-05 4.33881e-05 4.55102e-05
103 1020 1499 7.5596e-05 4.33298e-05 4.35176e-05
104 1030 1498 6.73213e-05 4.52681e-05 4.39987e-05
105 1040 1497 6.16589e-05 4.68375e-05 4.44555e-05
106 1050 1496 6.14888e-05 4.59351e-05 4.27024e-05
107 1060 1495 6.64666e-05 4.30854e-05 3.92176e-05
108 1070 1494 7.28194e-05 4.09701e-05 3.52947e-05
109 1080 1493 7.68493e-05 4.16611e-05 3.18779e-05
110 1090 1492 7.85379e-05 4.42902e-05 3.03957e-05
111 1100 1491 7.9764e-05 4.7179e-05 3.19409e-05
112 1110 1490 8.16205e-05 4.9602e-05 3.57979e-05
113 1120 1489 8.56034e-05 5.01269e-05 4.09436e-05
114 1130 1488 9.36422e-05 4.63181e-05 4.77906e-05
115 1140 1487 0.000104041 3.75481e-05 5.67186e-05
116 1150 1486 0.000111823 2.63654e-05 6.65258e-05
117 1160 1485 0.000113707 1.61296e-05 7.52716e-05
118 1170 1484 0.000109714 8.97591e-06 8.17832e-05
119 1180 1483 0.000101719 5.23236e-06 8.7153e-05
120 1190 1482 9.2155e-05 1.80781e-06 9.3726e-05
121 1200 1481 8.33327e-05 -5.47164e-06 0.000101711
122 1210 1480 7.61116e-05 -1.54713e-05 0.000108535
123 1220 1479 6.99844e-05 -2.16831e-05 0.000112113
124 1230 1478 6.47239e-05 -2.0157e-05 0.000113602
125 1240 1477 6.09836e-05 -1.37679e-05 0.0001167
126 1250 1476 5.98992e-05 -7.47345e-06 0.0001233
127 1260 1475 6.14484e-05 -3.07711e-06 0.00013
128 1270 1474 6.35194e-05 1.55801e-07 0.000130987
129 1280 1473 6.43296e-05 3.42077e-06 0.000123364
130 1290 1472 6.45658e-05 7.47767e-06 0.000108879
131 1300 1471 6.52412e-05 1.17063e-05 9.08006e-05
132 1310 1470 6.73281e-05 1.51222e-05 7.14537e-05
133 1320 1469 7.18932e-05 1.92726e-05 5.27557e-05
134 1330 1468 7.74748e-05 2.69665e-05 3.76715e-05
135 1340 1467 8.02097e-05 3.85817e-05 2.96706e-05
136 1350 1466 7.9426e-05 5.1855e-05 2.91684e-05
137 1360 1465 7.96993e-05 6.45327e-05 3.13882e-05
138 1370 1464 8.46287e-05 7.55118e-05 3.04556e-05
139 1380 1463 9.18217e-05 8.36201e-05 2.60521e-05
140 1390 1462 9.71159e-05 8.76361e-05 2.2353e-05
141 1400 1461 0.000100085 8.8342e-05 2.11923e-05
142 1410 1460 0.000103304 8.92055e-05 1.91519e-05
143 1420 1459 0.000107798 9.36036e-05 1.20146e-05
144 1430 1458 0.00011138 0.000100585 6.2382e-07
145 1440 1457 0.000112928 0.000106448 -9.4308e-06
146 1450 1456 0.000114226 0.000109719 -1.36201e-05
147 1460 1455 0.000115318 0.000110914 -1.30581e-05
148 1470 1454 0.000112451 0.000109442 -1.27019e-05
149 1480 1453 0.000104083 0.000104809 -1.65181e-05
150 1490 1452 9.36575e-05 9.88292e-05 -2.49247e-05
151 1500 1451 8.43989e-05 9.38516e-05 -3.50737e-05
152 1510 1450 7.61692e-05 8.97444e-05 -4.41452e-05
153 1520 1449 6.8594e-05 8.26753e-05 -5.20346e-05
154 1530 1448 6.29995e-05 6.95933e-05 -5.87726e-05
155 1540 1447 6.03467e-05 5.36523e-05 -6.31204e-05
156 1550 1446 5.84549e-05 4.04347e-05 -6.57045e-05
157 1560 1445 5.29589e-05 3.16523e-05 -6.83692e-05
158 1570 1444 4.22457e-05 2.55151e-05 -7.05822e-05
159 1580 1443 3.10397e-05 2.03963e-05 -7.03904e-05
160 1590 1442 2.64904e-05 1.66854e-05 -6.69881e-05
161 1600 1441 3.03412e-05 1.54138e-05 -5.99933e-05
162 1610 1440 3.78627e-05 1.59532e-05 -4.96602e-05
163 1620 1439 4.29858e-05 1.57942e-05 -3.81043e-05
164 1630 1438 4.39396e-05 1.23647e-05 -2.85716e-05
165 1640 1437 4.38265e-05 5.26287e-06 -2.42674e-05
166 1650 1436 4.54527e-05 -3.18591e-06 -2.62304e-05
167 1660 1435 4.89092e-05 -9.79315e-06 -3.13663e-05
168 1670 1434 5.35928e-05 -1.20646e-05 -3.49516e-05
169 1680 1433 5.89971e-05 -9.67081e-06 -3.62937e-05
170 1690 1432 6.26992e-05 -5.27715e-06 -3.8407e-05
171 1700 1431 6.09014e-05 -2.92667e-06 -4.17047e-05
172 1710 1430 5.37769e-05 -4.31492e-06 -4.20859e-05
173 1720 1429 4.74229e-05 -8.72444e-06 -3.69129e-05
174 1730 1428 4.82971e-05 -1.64217e-05 -2.91938e-05
175 1740 1427 5.67707e-05 -2.76327e-05 -2.40163e-05
176 1750 1426 6.70815e-05 -3.86712e-05 -2.36245e-05
177 1760 1425 7.32864e-05 -4.4779e-05 -2.57185e-05
178 1770 1424 7.4441e-05 -4.65641e-05 -2.54708e-05
179 1780 1423 7.35625e-05 -4.8963e-05 -1.99749e-05
180 1790 1422 7.36758e-05 -5.40808e-05 -1.08346e-05
181 1800 1421 7.60048e-05 -6.00544e-05 -1.79535e-06
182 1810 1420 8.02978e-05 -6.45272e-05 4.45221e-06
183 1820 1419 8.57584e-05 -6.63782e-05 6.5636e-06
184 1830 1418 9.11497e-05 -6.52999e-05 3.92168e-06
185 1840 1417 9.4276e-05 -6.15969e-05 -2.6582e-06
186 1850 1416 9.34336e-05 -5.56108e-05 -9.92394e-06
187 1860 1415 9.00426e-05 -4.78315e-05 -1.47503e-05
188 1870 1414 8.74995e-05 -3.95543e-05 -1.70252e-05
189 1880 1413 8.70414e-05 -3.247e-05 -1.77928e-05
190 1890 1412 8.76835e-05 -2.75743e-05 -1.70078e-05
191 1900 1411 8.73779e-05 -2.42407e-05 -1.56657e-05
192 1910 1410 8.23358e-05 -2.0275e-05 -1.71295e-05
193 1920 1409 6.99354e-05 -1.46157e-05 -2.48608e-05
194 1930 1408 5.32464e-05 -9.75332e-06 -3.97445e-05
195 1940 1407 3.94361e-05 -9.45067e-06 -5.87837e-05
196 1950 1406 3.24487e-05 -1.40409e-05 -7.61355e-05
197 1960 1405 2.92959e-05 -1.99581e-05 -8.62814e-05
198 1970 1404 2.40946e-05 -2.31406e-05 -8.77143e-05
199 1980 1403 1.45108e-05 -2.21438e-05 -8.39358e-05
200 1990 1402 3.3164e-06 -1.85203e-05 -8.09943e-05
18000 200
1 0 1801 0.000700453 0.000601524 0.000706026
2 10 1800 0.000651472 0.000561536 0.000661499
3 20 1799 0.00054556 0.000475268 0.000563953
4 30 1798 0.000451494 0.000398446 0.000475552
5 40 1797 0.0003925 0.000349911 0.000420896
6 50 1796 0.000349844 0.000314602 0.000386912
7 60 1795 0.000303811 0.000276941 0.00035535
8 70 1794 0.00025301 0.000236316 0.000321139
9 80 1793 0.000206248 0.000198957 0.000288655
10 90 1792 0.000170339 0.000167913 0.000261507
11 100 1791 0.000146043 0.000142012 0.000238653
12 110 1790 0.000131662 0.00011824 0.000217347
13 120 1789 0.000125015 9.60102e-05 0.000196187
14 130 1788 0.000121708 7.77721e-05 0.000176289
15 140 1787 0.000116504 6.45109e-05 0.00015952
16 150 1786 0.000107242 5.31187e-05 0.000146149
17 160 1785 9.57731e-05 4.04363e-05 0.000135678
18 170 1784 8.53461e-05 2.69499e-05 0.000127824
19 180 1783 7.70583e-05 1.55453e-05 0.000121605
20 190 1782 7.01774e-05 8.25172e-06 0.000114767
21 200 1781 6.50518e-05 5.24675e-06 0.000105358
22 210 1780 6.29833e-05 5.22974e-06 9.34223e-05
23 220 1779 6.27052e-05 5.33432e-06 8.05341e-05
24 230 1778 5.9902e-05 3.17065e-06 6.89918e-05
25 240 1777 5.39861e-05 -1.6113e-07 6.09212e-05
26 250 1776 5.09389e-05 -1.94974e-06 5.6897e-05
27 260 1775 5.48599e-05 -1.80907e-06 5.53692e-05
28 270 1774 6.19682e-05 -1.59477e-06 5.33739e-05
29 280 1773 6.57566e-05 -2.5039e-06 4.89776e-05
30 290 1772 6.47417e-05 -3.89562e-06 4.44015e-05
31 300 1771 6.32198e-05 -3.40014e-06 4.37721e-05
32 310 1770 6.62179e-05 1.79265e-06 4.71209e-05
33 320 1769 7.49285e-05 1.19457e-05 4.97826e-05
34 330 1768 8.65032e-05 2.27279e-05 4.83869e-05
35 340 1767 9.7702e-05 2.94333e-05 4.46992e-05
36 350 1766 0.000106883 3.34086e-05 4.26049e-05
37 360 1765 0.00011351 4.061e-05 4.29807e-05
38 370 1764 0.000118313 5.34498e-05 4.27107e-05
39 380 1763 0.000123046 6.8052e-05 3.83267e-05
40 390 1762 0.000127842 7.98769e-05 3.03978e-05
41 400 1761 0.000128824 8.8316e-05 2.38829e-05
42 410 1760 0.000122345 9.47024e-05 2.30789e-05
43 420 1759 0.000110788 9.93009e-05 2.68456e-05
44 430 1758 0.000101188 0.000101083 3.05447e-05
45 440 1757 9.94217e-05 9.88216e-05 3.21388e-05
46 450 1756 0.000106169 9.28063e-05 3.34617e-05
47 460 1755 0.000116504 8.47418e-05 3.59919e-05
48 470 1754 0.000124188 7.6216e-05 3.8805e-05
49 480 1753 0.000127017 6.73123e-05 4.1487e-05
50 490 1752 0.000126734 5.63756e-05 4.56138e-05
51 500 1751 0.0001264 4.14043e-05 5.20528e-05
52 510 1750 0.000128325 2.30798e-05 5.79958e-05
53 520 1749 0.000132011 6.04072e-06 5.87354e-05
54 530 1748 0.000133386 -4.53917e-06 5.37333e-05
55 540 1747 0.000128585 -8.01132e-06 4.79422e-05
56 550 1746 0.000118587 -8.45998e-06 4.57434e-05
57 560 1745 0.000107624 -1.03336e-05 4.58213e-05
58 570 1744 9.88779e-05 -1.4706e-05 4.39548e-05
59 580 1743 9.34083e-05 -2.01779e-05 3.93362e-05
60 590 1742 9.04082e-05 -2.64842e-05 3.59138e-05
61 600 1741 8.81561e-05 -3.47559e-05 3.77975e-05
62 610 1740 8.5073e-05 -4.45662e-05 4.52303e-05
63 620 1739 7.99559e-05 -5.40753e-05 5.58153e-05
64 630 1738 7.23632e-05 -6.29835e-05 6.66172e-05
65 640 1737 6.37408e-05 -7.24276e-05 7.48327e-05
66 650 1736 5.82697e-05 -8.2209e-05 7.84686e-05
67 660 1735 5.93775e-05 -8.99154e-05 7.75054e-05
68 670 1734 6.53772e-05 -9.34321e-05 7.51731e-05
69 680 1733 7.13045e-05 -9.40319e-05 7.63109e-05
70 690 1732 7.41874e-05 -9.61573e-05 8.22858e-05
71 700 1731 7.5734e-05 -0.000102346 8.83364e-05
72 710 1730 7.91042e-05 -0.000108809 8.79086e-05
73 720 1729 8.34137e-05 -0.000108986 8.04088e-05
74 730 1728 8.52989e-05 -0.000101029 7.27915e-05
75 740 1727 8.33182e-05 -9.02625e-05 7.13133e-05
76 750 1726 7.73265e-05 -8.35733e-05 7.49554e-05
77 760 1725 6.76078e-05 -8.31557e-05 7.81709e-05
78 770 1724 5.68003e-05 -8.65793e-05 7.69674e-05
79 780 1723 4.91152e-05 -9.00553e-05 7.16197e-05
80 790 1722 4.47681e-05 -9.00748e-05 6.47982e-05
81 800 1721 3.97335e-05 -8.42173e-05 5.80883e-05
82 810 1720 3.19874e-05 -7.28756e-05 5.21647e-05
83 820 1719 2.3824e-05 -6.02158e-05 4.94718e-05
84 830 1718 1.88091e-05 -5.08804e-05 5.19503e-05
85 840 1717 1.92308e-05 -4.52753e-05 5.7481e-05
86 850 1716 2.54409e-05 -3.99923e-05 6.2399e-05
87 860 1715 3.4488e-05 -3.24103e-05 6.5114e-05
88 870 1714 4.16177e-05 -2.30585e-05 6.59818e-05
89 880 1713 4.46707e-05 -1.38926e-05 6.53542e-05
90 890 1712 4.48917e-05 -5.48652e-06 6.35808e-05
91 900 1711 4.48016e-05 3.43511e-06 6.21557e-05
92 910 1710 4.74931e-05 1.30071e-05 6.33518e-05
93 920 1709 5.49975e-05 2.07969e-05 6.79563e-05
94 930 1708 6.56052e-05 2.45686e-05 7.40105e-05
95 940 1707 7.50564e-05 2.60234e-05 7.77868e-05
96 950 1706 8.04595e-05 2.96826e-05 7.6562e-05
97 960 1705 8.21597e-05 3.70485e-05 7.24806e-05
98 970 1704 8.29966e-05 4.41975e-05 7.15852e-05
99 980 1703 8.59356e-05 4.67964e-05 7.69229e-05
100 990 1702 9.11076e-05 4.46026e-05 8.44611e-05
101 1000 1701 9.58349e-05 4.0358e-05 8.78377e-05
102 1010 1700 9.75586e-05 3.68939e-05 8.56537e-05
103 1020 1699 9.62899e-05 3.57067e-05 8.18807e-05
104 1030 1698 9.40386e-05 3.66749e-05 7.97401e-05
105 1040 1697 9.2812e-05 3.77928e-05 7.89048e-05
106 1050 1696 9.39485e-05 3.64974e-05 7.85232e-05
107 1060 1695 9.79028e-05 3.29664e-05 7.86365e-05
108 1070 1694 0.000103411 3.0634e-05 7.89806e-05
109 1080 1693 0.000107948 3.23963e-05 7.92898e-05
110 1090 1692 0.000109854 3.70532e-05 8.09932e-05
111 1100 1691 0.000109045 4.14181e-05 8.56478e-05
112 1110 1690 0.00010685 4.38683e-05 9.22648e-05
113 1120 1689 0.000105937 4.41486e-05 9.87713e-05
114 1130 1688 0.000108681 4.15328e-05 0.000104809
115 1140 1687 0.000113927 3.49943e-05 0.000111253
116 1150 1686 0.000117109 2.48648e-05 0.000118525
117 1160 1685 0.00011425 1.36299e-05 0.000126199
118 1170 1684 0.000104787 4.88983e-06 0.000133099
119 1180 1683 9.17303e-05 8.54117e-07 0.000138832
120 1190 1682 7.93264e-05 -1.46902e-06 0.000144523
121 1200 1681 7.00721e-05 -7.68778e-06 0.000150594
122 1210 1680 6.31691e-05 -1.76592e-05 0.00015558
123 1220 1679 5.64229e-05 -2.49057e-05 0.000158126
124 1230 1678 4.94642e-05 -2.51918e-05 0.000159369
125 1240 1677 4.38844e-05 -2.12114e-05 0.000162406
126 1250 1676 4.1467e-05 -1.76873e-05 0.0001682
127 1260 1675 4.28053e-05 -1.58304e-05 0.000172865
128 1270 1674 4.61689e-05 -1.41338e-05 0.000170993
129 1280 1673 4.90215e-05 -1.13505e-05 0.000160681
130 1290 1672 5.09252e-05 -7.24e-06 0.000144636
131 1300 1671 5.26356e-05 -2.2846e-06 0.000126453
132 1310 1670 5.54698e-05 2.99267e-06 0.000107532
133 1320 1669 6.09851e-05 9.37531e-06 8.8218e-05
134 1330 1668 6.82167e-05 1.81238e-05 7.06296e-05
135 1340 1667 7.34651e-05 2.88541e-05 5.85662e-05
136 1350 1666 7.48954e-05 4.02268e-05 5.35309e-05
137 1360 1665 7.54256e-05 5.16975e-05 5.17783e-05
138 1370 1664 7.90027e-05 6.25333e-05 4.79009e-05
139 1380 1663 8.55512e-05 7.04376e-05 4.15583e-05
140 1390 1662 9.21977e-05 7.35848e-05 3.65408e-05
141 1400 1661 9.72721e-05 7.37161e-05 3.40593e-05
142 1410 1660 0.00010153 7.53067e-05 3.05347e-05
143 1420 1659 0.000105911 8.11756e-05 2.25515e-05
144 1430 1658 0.000110189 8.94681e-05 1.18948e-05
145 1440 1657 0.000114855 9.6849e-05 3.70836e-06
146 1450 1656 0.000120645 0.000102506 6.94545e-07
147 1460 1655 0.000125297 0.000106443 3.76388e-07
148 1470 1654 0.000124784 0.000107342 -1.77667e-06
149 1480 1653 0.000119476 0.00010489 -8.10474e-06
150 1490 1652 0.000114275 0.000101444 -1.79694e-05
151 1500 1651 0.000111419 9.93729e-05 -2.88746e-05
152 1510 1650 0.000108096 9.79869e-05 -3.87307e-05
153 1520 1649 0.00010218 9.32777e-05 -4.75726e-05
154 1530 1648 9.55848e-05 8.26865e-05 -5.49737e-05
155 1540 1647 9.10932e-05 6.96528e-05 -5.87982e-05
156 1550 1646 8.81524e-05 5.93376e-05 -5.88632e-05
157 1560 1645 8.32349e-05 5.27708e-05 -5.7295e-05
158 1570 1644 7.38768e-05 4.77105e-05 -5.49151e-05
159 1580 1643 6.25401e-05 4.22798e-05 -5.11471e-05
160 1590 1642 5.54854e-05 3.68644e-05 -4.61989e-05
161 1600 1641 5.67464e-05 3.30169e-05 -4.0257e-05
162 1610 1640 6.39833e-05 3.09601e-05 -3.30916e-05
163 1620 1639 7.04311e-05 2.8595e-05 -2.51809e-05
164 1630 1638 7.17819e-05 2.30519e-05 -1.77893e-05
165 1640 1637 6.97576e-05 1.33401e-05 -1.31582e-05
166 1650 1636 6.77938e-05 1.56129e-06 -1.33961e-05
167 1660 1635 6.73293e-05 -8.32818e-06 -1.72532e-05
168 1670 1634 6.82143e-05 -1.28157e-05 -2.02471e-05
169 1680 1633 6.92333e-05 -1.09389e-05 -2.01598e-05
170 1690 1632 6.77471e-05 -5.62488e-06 -1.92844e-05
171 1700 1631 6.13479e-05 -2.1748e-06 -1.94697e-05
172 1710 1630 5.14888e-05 -3.29213e-06 -1.8471e-05
173 1720 1629 4.35857e-05 -7.80598e-06 -1.38625e-05
174 1730 1628 4.24496e-05 -1.46492e-05 -7.41232e-06
175 1740 1627 4.8256e-05 -2.36455e-05 -3.14858e-06
176 1750 1626 5.70529e-05 -3.25475e-05 -3.14277e-06
177 1760 1625 6.44209e-05 -3.82542e-05 -5.54422e-06
178 1770 1624 6.83287e-05 -4.08244e-05 -6.28693e-06
179 1780 1623 6.94192e-05 -4.31663e-05 -2.89368e-06
180 1790 1622 6.98094e-05 -4.67451e-05 3.28148e-06
181 1800 1621 7.16029e-05 -5.06979e-05 8.81385e-06
182 1810 1620 7.57915e-05 -5.37678e-05 1.12265e-05
183 1820 1619 8.22239e-05 -5.50044e-05 9.56843e-06
184 1830 1618 8.92967e-05 -5.39907e-05 3.54766e-06
185 1840 1617 9.35908e-05 -5.12229e-05 -5.79833e-06
186 1850 1616 9.2762e-05 -4.70105e-05 -1.45368e-05
187 1860 1615 8.9026e-05 -4.12532e-05 -1.8658e-05
188 1870 1614 8.68516e-05 -3.43454e-05 -1.82763e-05
189 1880 1613 8.72422e-05 -2.70659e-05 -1.60328e-05
190 1890 1612 8.85396e-05 -1.94792e-05 -1.32445e-05
191 1900 1611 8.96091e-05 -1.09072e-05 -1.04438e-05
192 1910 1610 8.75804e-05 -8.6671e-07 -9.5013e-06
193 1920 1609 7.9094e-05 9.63488e-06 -1.37631e-05
194 1930 1608 6.58342e-05 1.74472e-05 -2.56128e-05
195 1940 1607 5.41437e-05 1.97865e-05 -4.30026e-05
196 1950 1606 4.84668e-05 1.72282e-05 -5.95163e-05
197 1960 1605 4.67429e-05 1.285e-05 -6.88452e-05
198 1970 1604 4.26855e-05 9.67712e-06 -6.96212e-05
199 1980 1603 3.24641e-05 9.15093e-06 -6.60803e-05
200 1990 1602 1.83989e-05 1.09941e-05 -6.43622e-05
20000 200
1 0 2001 0.000708239 0.000595727 0.000689771
2 10 2000 0.000659117 0.000554166 0.000645089
3 20 1999 0.000552942 0.00046435 0.000547082
4 30 1998 0.000458296 0.000384084 0.000457826
5 40 1997 0.000397958 0.000333585 0.000401971
6 50 1996 0.00035348 0.000297554 0.000366581
7 60 1995 0.000306224 0.000259552 0.00033332
8 70 1994 0.000255362 0.000218775 0.000297213
9 80 1993 0.000209124 0.000181947 0.0002636
10 90 1992 0.000173253 0.000152411 0.000237389
11 100 1991 0.000148276 0.000128642 0.000217901
12 110 1990 0.000133302 0.000107452 0.000201555
13 120 1989 0.000127142 8.84976e-05 0.000185784
14 130 1988 0.000125669 7.38806e-05 0.000170835
15 140 1987 0.000122913 6.3367e-05 0.000158229
16 150 1986 0.000115883 5.25585e-05 0.000148221
17 160 1985 0.000106604 3.79439e-05 0.000140237
18 170 1984 9.87529e-05 2.10334e-05 0.000133912
19 180 1983 9.27334e-05 6.20454e-06 0.000128228
20 190 1982 8.6598e-05 -3.73935e-06 0.000120988
21 200 1981 8.0693e-05 -8.82223e-06 0.000110498
22 210 1980 7.7771e-05 -1.08563e-05 9.72047e-05
23 220 1979 7.77553e-05 -1.27688e-05 8.3146e-05
24 230 1978 7.57945e-05 -1.64993e-05 7.08373e-05
25 240 1977 6.99301e-05 -2.03706e-05 6.19604e-05
26 250 1976 6.57213e-05 -2.13439e-05 5.63758e-05
27 260 1975 6.7548e-05 -1.88607e-05 5.27079e-05
28 270 1974 7.19095e-05 -1.49754e-05 4.91977e-05
29 280 1973 7.35361e-05 -1.19823e-05 4.50172e-05
30 290 1972 7.26101e-05 -1.05823e-05 4.25511e-05
31 300 1971 7.2828e-05 -8.86907e-06 4.52887e-05
32 310 1970 7.63661e-05 -3.54029e-06 5.23453e-05
33 320 1969 8.26961e-05 6.33312e-06 5.81191e-05
